id,product_id,company_id,contract_period,rental_fee,benefit
693,220,1,60개월,"78,700","693,000"
694,220,5,36개월,"83,500","443,000"
695,220,5,48개월,"66,500","470,000"
696,220,5,60개월,"56,500","499,000"
697,220,3,36개월,"129,000","493,000"
698,220,3,48개월,"101,500","518,000"
699,220,3,60개월,"84,000","536,000"
700,220,4,36개월,"147,900","958,000"
701,220,4,48개월,"102,400","884,000"
702,220,4,60개월,"84,400","911,000"
703,221,1,36개월,"105,300","558,000"
704,221,1,48개월,"83,300","585,000"
705,221,1,60개월,"70,500","621,000"
706,221,6,36개월,"112,900","399,000"
707,221,6,48개월,"89,900","423,000"
708,221,6,60개월,"77,900","458,000"
709,222,1,36개월,"79,000","351,000"
710,222,1,48개월,"62,400","369,000"
711,222,1,60개월,"52,500","387,000"
712,222,5,36개월,"74,500","395,000"
713,222,5,48개월,"59,500","421,000"
714,222,5,60개월,"50,000","441,000"
715,222,2,36개월,"86,100","564,000"
716,222,2,48개월,"68,100","546,000"
717,222,2,60개월,"57,600","526,000"
718,222,3,36개월,"79,900","305,000"
719,222,3,48개월,"63,900","326,000"
720,222,3,60개월,"54,900","350,000"
721,222,4,36개월,"89,900","582,000"
722,222,4,48개월,"70,900","612,000"
723,222,4,60개월,"58,900","636,000"
724,223,1,36개월,"109,500","486,000"
725,223,1,48개월,"86,200","504,000"
726,223,1,60개월,"72,700","531,000"
727,223,5,36개월,"102,000","540,000"
728,223,5,48개월,"81,500","576,000"
729,223,5,60개월,"70,000","618,000"
730,223,2,36개월,"110,700","541,000"
731,223,2,48개월,"87,500","524,000"
732,223,2,60개월,"74,000","504,000"
733,223,3,36개월,"110,900","424,000"
734,223,3,48개월,"88,500","451,000"
735,223,3,60개월,"75,900","484,000"
736,223,4,36개월,"122,900","796,000"
737,223,4,48개월,"95,900","828,000"
738,223,4,60개월,"79,900","862,000"
739,224,5,36개월,"35,500","189,000"
740,224,5,48개월,"28,500","202,000"
741,224,5,60개월,"24,500","216,000"
742,225,4,36개월,"82,900","537,000"
743,225,4,48개월,"64,900","560,000"
744,225,4,60개월,"54,900","592,000"
745,225,1,36개월,"61,400","324,000"
746,225,1,48개월,"48,700","342,000"
747,225,1,60개월,"41,300","369,000"
748,225,2,36개월,"68,300","291,000"
749,225,2,48개월,"54,000","280,000"
750,225,2,60개월,"45,600","269,000"
751,181,1,36개월,"92,100","486,000"
752,181,1,48개월,"73,000","513,000"
753,181,1,60개월,"61,900","549,000"
754,181,2,36개월,"108,700","553,000"
755,181,2,48개월,"85,900","531,000"
756,181,2,60개월,"72,600","506,000"
757,182,3,36개월,"27,900","106,000"
758,182,3,48개월,"21,900","111,000"
759,182,3,60개월,"18,900","120,000"
760,183,4,36개월,"48,900","316,000"
761,183,4,48개월,"37,900","327,000"
762,183,4,60개월,"31,900","344,000"
763,183,2,36개월,"59,500","294,000"
764,183,2,48개월,"47,000","281,000"
765,183,2,60개월,"39,800","267,000"
766,184,5,36개월,"61,500","326,000"
767,184,5,48개월,"49,000","346,000"
768,184,5,60개월,"42,000","371,000"
769,184,6,36개월,"63,900","225,000"
770,184,6,48개월,"50,900","239,000"
771,184,6,60개월,"42,600","250,000"
772,184,3,36개월,"66,900","256,000"
773,184,3,48개월,"52,900","270,000"
774,184,3,60개월,"44,900","286,000"
775,184,1,36개월,"63,900","279,000"
776,184,1,48개월,"49,900","297,000"
777,184,1,60개월,"41,900","306,000"
778,185,2,36개월,"47,700","211,000"
779,185,2,48개월,"37,700","202,000"
780,185,2,60개월,"31,900","191,000"
781,185,1,36개월,"38,100","198,000"
782,185,1,48개월,"30,400","216,000"
783,185,1,60개월,"25,600","225,000"
784,186,1,36개월,"111,600","495,000"
785,186,1,48개월,"87,800","513,000"
786,186,1,60개월,"74,300","549,000"
787,186,5,36개월,"108,500","575,000"
788,186,5,48개월,"86,500","611,000"
789,186,5,60개월,"73,500","648,000"
790,187,4,36개월,"66,900","433,000"
791,187,4,48개월,"50,900","439,000"
792,187,4,60개월,"42,900","463,000"
793,188,4,36개월,"66,900","433,000"
794,188,4,48개월,"51,900","448,000"
795,188,4,60개월,"43,900","474,000"
796,189,5,36개월,"48,500","256,000"
797,189,5,48개월,"38,500","271,000"
798,189,5,60개월,"32,500","287,000"
799,189,4,36개월,"37,900","245,000"
800,189,4,48개월,"31,900","275,000"
801,189,4,60개월,"27,900","301,000"
802,189,1,36개월,"48,700","216,000"
803,189,1,48개월,"38,400","225,000"
804,189,1,60개월,"32,600","243,000"
805,190,6,36개월,"74,000","261,000"
806,190,6,48개월,"59,900","282,000"
807,190,6,60개월,"50,900","299,000"
808,191,4,36개월,"17,900","115,000"
809,191,4,48개월,"13,900","120,000"
810,191,4,60개월,"11,900","128,000"
811,192,7,36개월,"85,800","233,000"
812,192,7,48개월,"69,800","237,000"
813,192,7,60개월,"59,200","242,000"
814,193,7,36개월,"146,800","400,000"
815,193,7,48개월,"119,700","407,000"
816,193,7,60개월,"101,600","415,000"
817,194,3,36개월,"65,900","252,000"
818,194,3,48개월,"52,900","270,000"
819,194,3,60개월,"44,000","280,000"
820,195,3,36개월,"98,900","378,000"
821,195,3,48개월,"78,500","400,000"
822,195,3,60개월,"66,500","424,000"
823,195,5,36개월,"70,500","373,000"
824,195,5,48개월,"56,000","396,000"
825,195,5,60개월,"48,000","424,000"
826,196,6,36개월,"205,000","724,000"
827,196,6,48개월,"165,000","777,000"
828,196,6,60개월,"141,000","830,000"
829,196,2,36개월,"210,400","1,106,000"
830,196,2,48개월,"166,300","1,063,000"
831,196,2,60개월,"140,600","1,014,000"
832,196,1,36개월,"197,500","1,044,000"
833,196,1,48개월,"156,400","1,107,000"
834,196,1,60개월,"132,300","1,170,000"
835,197,4,36개월,"26,500","171,000"
836,197,4,48개월,"20,000","172,000"
837,197,4,60개월,"16,900","182,000"
838,198,3,36개월,"29,900","114,000"
839,198,3,48개월,"23,900","122,000"
840,198,3,60개월,"19,900","126,000"
841,198,4,36개월,"27,900","180,000"
842,198,4,48개월,"21,900","189,000"
843,198,4,60개월,"18,900","204,000"
844,198,1,36개월,"28,200","126,000"
845,198,1,48개월,"22,300","135,000"
846,198,1,60개월,"18,600","135,000"
847,199,5,36개월,"86,500","458,000"
848,199,5,48개월,"68,500","483,000"
849,199,5,60개월,"58,500","516,000"
850,200,5,36개월,"27,500","145,000"
851,200,5,48개월,"21,500","151,000"
852,200,5,60개월,"18,500","162,000"
853,201,1,36개월,"200,200","882,000"
854,201,1,48개월,"158,700","936,000"
855,201,1,60개월,"133,600","981,000"
856,201,5,36개월,"192,000","1,017,000"
857,201,5,48개월,"153,000","1,080,000"
858,201,5,60개월,"130,000","1,148,000"
859,202,5,36개월,"207,000","1,097,000"
860,202,5,48개월,"165,000","1,165,000"
861,202,5,60개월,"140,000","1,237,000"
862,202,1,36개월,"217,100","963,000"
863,202,1,48개월,"171,500","1,008,000"
864,202,1,60개월,"144,400","1,062,000"
865,203,7,36개월,"93,900","255,000"
866,203,7,48개월,"76,700","261,000"
867,203,7,60개월,"65,100","266,000"
868,204,7,36개월,"117,900","321,000"
869,204,7,48개월,"96,100","327,000"
870,204,7,60개월,"81,600","333,000"
871,205,1,36개월,"59,800","261,000"
872,205,1,48개월,"47,400","279,000"
873,205,1,60개월,"40,000","297,000"
874,205,5,36개월,"64,500","341,000"
875,205,5,48개월,"51,500","363,000"
876,205,5,60개월,"43,500","383,000"
877,206,4,36개월,"118,900","770,000"
878,206,4,48개월,"92,900","802,000"
879,206,4,60개월,"77,900","841,000"
880,206,1,36개월,"110,400","486,000"
881,206,1,48개월,"87,200","513,000"
882,206,1,60개월,"73,500","540,000"
883,206,5,36개월,"112,500","596,000"
884,206,5,48개월,"89,500","632,000"
885,206,5,60개월,"76,500","675,000"
886,207,7,36개월,"96,300","262,000"
887,207,7,48개월,"78,600","267,000"
888,207,7,60개월,"66,800","273,000"
889,208,7,36개월,"55,500","151,000"
890,208,7,48개월,"45,100","153,000"
891,208,7,60개월,"38,300","156,000"
892,209,7,36개월,"113,900","310,000"
893,209,7,48개월,"92,700","315,000"
894,209,7,60개월,"78,600","321,000"
895,210,7,36개월,"151,600","413,000"
896,210,7,48개월,"123,600","421,000"
897,210,7,60개월,"104,900","428,000"
898,211,4,60개월,"10,900","47,000"
899,212,4,36개월,"26,900","161,000"
900,212,4,48개월,"20,900","163,000"
901,212,4,60개월,"17,000","162,000"
902,213,3,36개월,"39,900","152,000"
903,213,3,48개월,"31,900","162,000"
904,213,3,60개월,"26,900","171,000"
905,214,1,36개월,"74,200","324,000"
906,214,1,48개월,"58,600","342,000"
907,214,1,60개월,"49,400","360,000"
908,215,3,36개월,"28,900","110,000"
909,215,3,48개월,"23,900","122,000"
910,215,3,60개월,"20,900","133,000"
911,216,3,36개월,"38,900","148,000"
912,216,3,48개월,"30,900","157,000"
913,216,3,60개월,"25,900","165,000"
914,217,3,36개월,"94,500","361,000"
915,217,3,48개월,"74,500","380,000"
916,217,3,60개월,"62,900","401,000"
917,218,2,36개월,"59,600","310,000"
918,218,2,48개월,"47,100","300,000"
919,218,2,60개월,"39,800","290,000"
920,218,1,36개월,"49,500","261,000"
921,218,1,48개월,"39,400","279,000"
922,218,1,60개월,"33,400","297,000"
923,219,5,36개월,"68,000","360,000"
924,219,5,48개월,"54,500","385,000"
925,219,5,60개월,"46,500","411,000"
926,219,3,36개월,"95,500","365,000"
927,219,3,48개월,"75,900","387,000"
928,219,3,60개월,"63,900","407,000"
929,219,2,36개월,"95,900","397,000"
930,219,2,48개월,"75,800","382,000"
931,219,2,60개월,"64,100","365,000"
932,219,6,36개월,"113,000","399,000"
933,219,6,48개월,"91,000","428,000"
934,219,6,60개월,"77,000","453,000"
935,219,4,36개월,"86,900","563,000"
936,219,4,48개월,"66,900","578,000"
937,219,4,60개월,"54,900","592,000"
938,220,6,36개월,"150,000","530,000"
939,220,6,48개월,"121,000","570,000"
940,220,6,60개월,"102,000","600,000"
941,220,1,36개월,"117,300","621,000"
942,220,1,48개월,"93,100","657,000"
943,220,1,60개월,"78,700","693,000"
944,220,5,36개월,"83,500","443,000"
945,220,5,48개월,"66,500","470,000"
946,220,5,60개월,"56,500","499,000"
947,220,3,36개월,"129,000","493,000"
948,220,3,48개월,"101,500","518,000"
949,220,3,60개월,"84,000","536,000"
950,220,4,36개월,"147,900","958,000"
951,220,4,48개월,"102,400","884,000"
952,220,4,60개월,"84,400","911,000"
953,221,1,36개월,"105,300","558,000"
954,221,1,48개월,"83,300","585,000"
955,221,1,60개월,"70,500","621,000"
956,221,6,36개월,"112,900","399,000"
957,221,6,48개월,"89,900","423,000"
958,221,6,60개월,"77,900","458,000"
959,222,1,36개월,"79,000","351,000"
960,222,1,48개월,"62,400","369,000"
961,222,1,60개월,"52,500","387,000"
962,222,5,36개월,"74,500","395,000"
963,222,5,48개월,"59,500","421,000"
964,222,5,60개월,"50,000","441,000"
965,222,2,36개월,"86,100","564,000"
966,222,2,48개월,"68,100","546,000"
967,222,2,60개월,"57,600","526,000"
968,222,3,36개월,"79,900","305,000"
969,222,3,48개월,"63,900","326,000"
970,222,3,60개월,"54,900","350,000"
971,222,4,36개월,"89,900","582,000"
972,222,4,48개월,"70,900","612,000"
973,222,4,60개월,"58,900","636,000"
974,223,1,36개월,"109,500","486,000"
975,223,1,48개월,"86,200","504,000"
976,223,1,60개월,"72,700","531,000"
977,223,5,36개월,"102,000","540,000"
978,223,5,48개월,"81,500","576,000"
979,223,5,60개월,"70,000","618,000"
980,223,2,36개월,"110,700","541,000"
981,223,2,48개월,"87,500","524,000"
982,223,2,60개월,"74,000","504,000"
983,223,3,36개월,"110,900","424,000"
984,223,3,48개월,"88,500","451,000"
985,223,3,60개월,"75,900","484,000"
986,223,4,36개월,"122,900","796,000"
987,223,4,48개월,"95,900","828,000"
988,223,4,60개월,"79,900","862,000"
989,224,5,36개월,"35,500","189,000"
990,224,5,48개월,"28,500","202,000"
991,224,5,60개월,"24,500","216,000"
992,225,4,36개월,"82,900","537,000"
993,225,4,48개월,"64,900","560,000"
994,225,4,60개월,"54,900","592,000"
995,225,1,36개월,"61,400","324,000"
996,225,1,48개월,"48,700","342,000"
997,225,1,60개월,"41,300","369,000"
998,225,2,36개월,"68,300","291,000"
999,225,2,48개월,"54,000","280,000"
1000,225,2,60개월,"45,600","269,000"
1001,181,1,36개월,"92,100","486,000"
1002,181,1,48개월,"73,000","513,000"
1003,181,1,60개월,"61,900","549,000"
1004,181,2,36개월,"108,700","553,000"
1005,181,2,48개월,"85,900","531,000"
1006,181,2,60개월,"72,600","506,000"
1007,182,3,36개월,"27,900","106,000"
1008,182,3,48개월,"21,900","111,000"
1009,182,3,60개월,"18,900","120,000"
1010,183,4,36개월,"48,900","316,000"
1011,183,4,48개월,"37,900","327,000"
1012,183,4,60개월,"31,900","344,000"
1013,183,2,36개월,"59,500","294,000"
1014,183,2,48개월,"47,000","281,000"
1015,183,2,60개월,"39,800","267,000"
1016,184,5,36개월,"61,500","326,000"
1017,184,5,48개월,"49,000","346,000"
1018,184,5,60개월,"42,000","371,000"
1019,184,6,36개월,"63,900","225,000"
1020,184,6,48개월,"50,900","239,000"
1021,184,6,60개월,"42,600","250,000"
1022,184,3,36개월,"66,900","256,000"
1023,184,3,48개월,"52,900","270,000"
1024,184,3,60개월,"44,900","286,000"
1025,184,1,36개월,"63,900","279,000"
1026,184,1,48개월,"49,900","297,000"
1027,184,1,60개월,"41,900","306,000"
1028,185,2,36개월,"47,700","211,000"
1029,185,2,48개월,"37,700","202,000"
1030,185,2,60개월,"31,900","191,000"
1031,185,1,36개월,"38,100","198,000"
1032,185,1,48개월,"30,400","216,000"
1033,185,1,60개월,"25,600","225,000"
1034,186,1,36개월,"111,600","495,000"
1035,186,1,48개월,"87,800","513,000"
1036,186,1,60개월,"74,300","549,000"
1037,186,5,36개월,"108,500","575,000"
1038,186,5,48개월,"86,500","611,000"
1039,186,5,60개월,"73,500","648,000"
1040,187,4,36개월,"66,900","433,000"
1041,187,4,48개월,"50,900","439,000"
1042,187,4,60개월,"42,900","463,000"
1043,188,4,36개월,"66,900","433,000"
1044,188,4,48개월,"51,900","448,000"
1045,188,4,60개월,"43,900","474,000"
1046,189,5,36개월,"48,500","256,000"
1047,189,5,48개월,"38,500","271,000"
1048,189,5,60개월,"32,500","287,000"
1049,189,4,36개월,"37,900","245,000"
1050,189,4,48개월,"31,900","275,000"
1051,189,4,60개월,"27,900","301,000"
1052,189,1,36개월,"48,700","216,000"
1053,189,1,48개월,"38,400","225,000"
1054,189,1,60개월,"32,600","243,000"
1055,190,6,36개월,"74,000","261,000"
1056,190,6,48개월,"59,900","282,000"
1057,190,6,60개월,"50,900","299,000"
1058,191,4,36개월,"17,900","115,000"
1059,191,4,48개월,"13,900","120,000"
1060,191,4,60개월,"11,900","128,000"
1061,192,7,36개월,"85,800","233,000"
1062,192,7,48개월,"69,800","237,000"
1063,192,7,60개월,"59,200","242,000"
1064,193,7,36개월,"146,800","400,000"
1065,193,7,48개월,"119,700","407,000"
1066,193,7,60개월,"101,600","415,000"
1067,194,3,36개월,"65,900","252,000"
1068,194,3,48개월,"52,900","270,000"
1069,194,3,60개월,"44,000","280,000"
1070,195,3,36개월,"98,900","378,000"
1071,195,3,48개월,"78,500","400,000"
1072,195,3,60개월,"66,500","424,000"
1073,195,5,36개월,"70,500","373,000"
1074,195,5,48개월,"56,000","396,000"
1075,195,5,60개월,"48,000","424,000"
1076,196,6,36개월,"205,000","724,000"
1077,196,6,48개월,"165,000","777,000"
1078,196,6,60개월,"141,000","830,000"
1079,196,2,36개월,"210,400","1,106,000"
1080,196,2,48개월,"166,300","1,063,000"
1081,196,2,60개월,"140,600","1,014,000"
1082,196,1,36개월,"197,500","1,044,000"
1083,196,1,48개월,"156,400","1,107,000"
1084,196,1,60개월,"132,300","1,170,000"
1085,197,4,36개월,"26,500","171,000"
1086,197,4,48개월,"20,000","172,000"
1087,197,4,60개월,"16,900","182,000"
1088,198,3,36개월,"29,900","114,000"
1089,198,3,48개월,"23,900","122,000"
1090,198,3,60개월,"19,900","126,000"
1091,198,4,36개월,"27,900","180,000"
1092,198,4,48개월,"21,900","189,000"
1093,198,4,60개월,"18,900","204,000"
1094,198,1,36개월,"28,200","126,000"
1095,198,1,48개월,"22,300","135,000"
1096,198,1,60개월,"18,600","135,000"
1097,199,5,36개월,"86,500","458,000"
1098,199,5,48개월,"68,500","483,000"
1099,199,5,60개월,"58,500","516,000"
1100,200,5,36개월,"27,500","145,000"
1101,200,5,48개월,"21,500","151,000"
1102,200,5,60개월,"18,500","162,000"
1103,201,1,36개월,"200,200","882,000"
1104,201,1,48개월,"158,700","936,000"
1105,201,1,60개월,"133,600","981,000"
1106,201,5,36개월,"192,000","1,017,000"
1107,201,5,48개월,"153,000","1,080,000"
1108,201,5,60개월,"130,000","1,148,000"
1109,202,5,36개월,"207,000","1,097,000"
1110,202,5,48개월,"165,000","1,165,000"
1111,202,5,60개월,"140,000","1,237,000"
1112,202,1,36개월,"217,100","963,000"
1113,202,1,48개월,"171,500","1,008,000"
1114,202,1,60개월,"144,400","1,062,000"
1115,203,7,36개월,"93,900","255,000"
1116,203,7,48개월,"76,700","261,000"
1117,203,7,60개월,"65,100","266,000"
1118,204,7,36개월,"117,900","321,000"
1119,204,7,48개월,"96,100","327,000"
1120,204,7,60개월,"81,600","333,000"
1121,205,1,36개월,"59,800","261,000"
1122,205,1,48개월,"47,400","279,000"
1123,205,1,60개월,"40,000","297,000"
1124,205,5,36개월,"64,500","341,000"
1125,205,5,48개월,"51,500","363,000"
1126,205,5,60개월,"43,500","383,000"
1127,206,4,36개월,"118,900","770,000"
1128,206,4,48개월,"92,900","802,000"
1129,206,4,60개월,"77,900","841,000"
1130,206,1,36개월,"110,400","486,000"
1131,206,1,48개월,"87,200","513,000"
1132,206,1,60개월,"73,500","540,000"
1133,206,5,36개월,"112,500","596,000"
1134,206,5,48개월,"89,500","632,000"
1135,206,5,60개월,"76,500","675,000"
1136,207,7,36개월,"96,300","262,000"
1137,207,7,48개월,"78,600","267,000"
1138,207,7,60개월,"66,800","273,000"
1139,208,7,36개월,"55,500","151,000"
1140,208,7,48개월,"45,100","153,000"
1141,208,7,60개월,"38,300","156,000"
1142,209,7,36개월,"113,900","310,000"
1143,209,7,48개월,"92,700","315,000"
1144,209,7,60개월,"78,600","321,000"
1145,210,7,36개월,"151,600","413,000"
1146,210,7,48개월,"123,600","421,000"
1147,210,7,60개월,"104,900","428,000"
1148,211,4,60개월,"10,900","47,000"
1149,212,4,36개월,"26,900","161,000"
1150,212,4,48개월,"20,900","163,000"
1151,212,4,60개월,"17,000","162,000"
1152,213,3,36개월,"39,900","152,000"
1153,213,3,48개월,"31,900","162,000"
1154,213,3,60개월,"26,900","171,000"
1155,214,1,36개월,"74,200","324,000"
1156,214,1,48개월,"58,600","342,000"
1157,214,1,60개월,"49,400","360,000"
1158,215,3,36개월,"28,900","110,000"
1159,215,3,48개월,"23,900","122,000"
1160,215,3,60개월,"20,900","133,000"
1161,216,3,36개월,"38,900","148,000"
1162,216,3,48개월,"30,900","157,000"
1163,216,3,60개월,"25,900","165,000"
1164,217,3,36개월,"94,500","361,000"
1165,217,3,48개월,"74,500","380,000"
1166,217,3,60개월,"62,900","401,000"
1167,218,2,36개월,"59,600","310,000"
1168,218,2,48개월,"47,100","300,000"
1169,218,2,60개월,"39,800","290,000"
1170,218,1,36개월,"49,500","261,000"
1171,218,1,48개월,"39,400","279,000"
1172,218,1,60개월,"33,400","297,000"
